Code_GHM,Libelle_GHS,Tarif_Public_2022,Tarif_Prive_2022,Tarif_Public_2023,Tarif_Prive_2023,Tarif_Public_2024,Tarif_Prive_2024
15M07B,"Nouveau-nés de 2200g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 3), avec autre problème significatif",3416.5,2330.9,3655.0,2452.64,3865.69,2517.5
15M07C,"Nouveau-nés de 2200g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 3), avec problème majeur ou sévère",4871.4,1254.0,5211.0,1319.52,5511.84,1354.4
15M08A,"Nouveau-nés de 2000g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 4), sans problème significatif",2352.9,1671.3,2517.0,1758.58,2662.29,1805.1
15M08B,"Nouveau-nés de 2000g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 4), avec autre problème significatif",3532.2,2685.4,3778.0,2825.63,3996.62,2900.3
15M08C,"Nouveau-nés de 2000g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 4), avec problème majeur ou sévère",5398.3,1269.9,5775.0,1336.27,6108.1,1371.6
15M09A,"Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe nouveau-nés 5), sans problème significatif",3106.5,1639.7,3323.0,1725.29,3514.99,1770.9
15M09B,"Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe nouveau-nés 5), avec autre problème significatif",4314.9,2274.2,4616.0,2393.0,4882.21,2456.2
15M09C,"Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe nouveau-nés 5), avec problème majeur ou sévère",6329.6,1152.7,6771.0,1212.9,7161.87,1245.0
15M10A,"Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe nouveau-nés 6), sans problème significatif",4274.6,1449.3,4572.0,1525.04,4836.63,1565.3
15M10B,"Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe nouveau-nés 6), avec autre problème significatif",4688.2,1621.8,5015.0,1706.55,5304.6,1751.7
15M10C,"Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe nouveau-nés 6), avec problème majeur ou sévère",5449.9,1415.8,5830.0,1489.78,6166.45,1529.2
15M11A,"Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe nouveau-nés 7), sans problème significatif",4380.4,1953.8,4686.0,2055.88,4956.38,2110.2
15M11B,"Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe nouveau-nés 7), avec autre problème significatif",5517.1,2227.7,5902.0,2344.1,6242.46,2406.1
15M11C,"Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe nouveau-nés 7), avec problème majeur ou sévère",5774.6,2908.0,6177.0,3059.92,6533.84,3140.8
15M12A,"Nouveau-nés de 1300g et âge gestationnel de 32 SA et assimilés (groupe nouveau-nés 8), sans problème significatif",4871.3,3328.5,5211.0,3502.4,5511.76,3595.0
15M12B,"Nouveau-nés de 1300g et âge gestationnel de 32 SA et assimilés (groupe nouveau-nés 8), avec problème significatif",5597.8,3720.2,5988.0,3914.5,6333.79,4018.0
15M13A,"Nouveau-nés de 1100g et âge gestationnel de 30 SA et assimilés (groupe nouveau-nés 9), sans problème significatif",4372.4,5164.5,4677.0,5434.22,4947.28,5577.8
15M13B,"Nouveau-nés de 1100g et âge gestationnel de 30 SA et assimilés (groupe nouveau-nés 9), avec problème significatif",5323.9,2086.7,5695.0,2195.68,6023.89,2253.7
15M14A,"Nouveau-nés de 800g et âge gestationnel de 28SA et assimilés (groupe nouveau-nés 10), sans problème significatif",5152.0,9591.7,5511.0,10092.66,5829.35,10359.4
15M14B,"Nouveau-nés de 800g et âge gestationnel de 28SA et assimilés (groupe nouveau-nés 10), avec problème significatif",7740.8,1894.2,8280.0,1993.13,8758.57,1993.1
16C021,"Interventions sur la rate, niveau 1",5281.6,3184.5,5650.0,3350.86,5822.11,3350.9
16C022,"Interventions sur la rate, niveau 2",7024.3,5195.2,7514.0,5466.52,7743.27,5466.5
16C023,"Interventions sur la rate, niveau 3",11391.0,11452.7,12185.0,12050.9,12556.87,12050.9
16C024,"Interventions sur la rate, niveau 4",24244.8,670.2,25934.0,705.24,26726.24,705.2
16C031,"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 1",1736.6,2443.5,1858.0,2571.16,1914.28,2571.2
16C032,"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 2",5273.0,4873.2,5640.0,5127.69,5812.63,5127.7
16C033,"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 3",9784.5,10300.3,10466.0,10838.36,10785.92,10838.4
16C034,"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 4",19716.9,670.2,21091.0,705.24,21734.93,705.2
16C03J,"Autres interventions pour affections du sang et des organes hématopoïétiques, en ambulatoire",1736.6,1118.3,1858.0,1176.72,1914.28,1207.8
16M061,"Affections de la rate, niveau 1",3438.0,1522.8,3678.0,1602.33,3890.07,1644.7
16M062,"Affections de la rate, niveau 2",4808.8,1757.4,5144.0,1849.15,5441.08,1898.0
16M063,"Affections de la rate, niveau 3",8202.6,3085.9,8774.0,3247.06,9281.11,3332.9
16M064,"Affections de la rate, niveau 4",16660.4,222.9,17821.0,234.51,18850.9,240.7
16M06T,"Affections de la rate, très courte durée",785.2,122.5,840.0,128.87,888.41,128.9
16M071,"Donneurs de moelle, niveau 1",1253.9,285.4,1341.0,300.32,1418.76,300.3
16M072,"Donneurs de moelle, niveau 2",2598.4,2619.2,2780.0,2755.98,2940.08,2828.8
16M073,"Donneurs de moelle, niveau 3",4313.1,3255.2,4614.0,3425.23,4880.17,3515.8
16M074,"Donneurs de moelle, niveau 4",5864.6,587.2,6273.0,617.85,6635.63,634.2
16M081,"Déficits immunitaires, niveau 1",724.1,238.5,775.0,251.0,819.35,251.0
16M082,"Déficits immunitaires, niveau 2",3094.6,1992.1,3310.0,2096.1,3501.48,2151.5
16M083,"Déficits immunitaires, niveau 3",3896.4,2853.6,4168.0,3002.69,4408.65,3082.0
16M084,"Déficits immunitaires, niveau 4",6042.3,841.6,6463.0,885.51,6836.75,908.9
16M091,"Autres affections du système réticuloendothélial ou immunitaire, niveau 1",1460.6,1602.2,1562.0,1685.87,1652.63,1730.4
16M092,"Autres affections du système réticuloendothélial ou immunitaire, niveau 2",3690.8,2481.5,3948.0,2611.14,4176.08,2680.1
16M093,"Autres affections du système réticuloendothélial ou immunitaire, niveau 3",6185.5,3584.2,6617.0,3771.39,6998.79,3871.1
16M094,"Autres affections du système réticuloendothélial ou immunitaire, niveau 4",10069.7,360.4,10771.0,379.2,11393.7,389.2
16M09T,"Autres affections du système réticuloendothélial ou immunitaire, très courte durée",734.4,201.3,786.0,211.78,830.91,211.8
16M101,"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1",2362.1,2491.7,2527.0,2621.82,2672.71,2691.1
16M102,"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2",4425.3,4640.1,4734.0,4882.44,5007.13,5011.5
16M103,"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3",7614.3,5065.9,8145.0,5330.51,8615.43,5471.4
16M104,"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 4",12421.0,256.2,13287.0,269.61,14054.16,276.7
16M10T,"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, très courte durée",799.3,122.5,855.0,128.87,904.41,128.9
16M111,"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1",2126.6,2178.2,2275.0,2291.93,2406.21,2352.5
16M112,"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2",3932.7,3301.8,4207.0,3474.21,4449.77,3566.0
16M113,"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3",5359.7,4761.6,5733.0,5010.27,6064.43,5142.7
16M114,"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 4",6824.2,515.0,7300.0,541.9,7721.48,556.2
16M11T,"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, très courte durée",920.6,238.5,985.0,251.0,1041.66,251.0
16M121,"Purpuras, niveau 1",1823.4,1824.0,1950.0,1919.23,2063.15,1970.0
16M122,"Purpuras, niveau 2",3774.1,2796.4,4037.0,2942.43,4270.31,3020.2
16M123,"Purpuras, niveau 3",5607.7,5398.6,5998.0,5680.59,6344.97,5830.7
16M124,"Purpuras, niveau 4",6983.9,213.8,7471.0,224.96,7902.09,230.9
16M12T,"Purpuras, très courte durée",646.2,122.5,691.0,128.87,731.18,128.9
16M131,"Autres troubles de la coagulation, niveau 1",988.2,1993.7,1057.0,2097.85,1118.13,2153.3
16M132,"Autres troubles de la coagulation, niveau 2",3447.6,2727.5,3688.0,2869.91,3900.91,2945.8
16M133,"Autres troubles de la coagulation, niveau 3",5927.1,4488.7,6340.0,4723.17,6706.38,4848.0
16M134,"Autres troubles de la coagulation, niveau 4",8221.0,554.1,8794.0,583.05,9301.87,598.5
16M13T,"Autres troubles de la coagulation, très courte durée",988.2,285.4,1057.0,300.32,1118.13,300.3
16M14Z,Explorations et surveillance pour affections du sang et des organes hématopoïétiques,761.9,201.3,815.0,211.78,862.02,211.8
16M15T,"Symptômes et autres recours aux soins de la CMD 16, très courte durée",355.4,502.9,380.0,529.17,391.82,543.2
16M15Z,Symptômes et autres recours aux soins de la CMD 16,2242.9,1962.4,2399.0,2064.92,2537.84,2119.5
16M161,"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 1",2294.1,3628.5,2454.0,3818.01,2595.7,3918.9
16M162,"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 2",4361.5,5893.5,4665.0,6201.34,4934.95,6365.2
16M163,"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 3",8338.2,8442.4,8919.0,8883.41,9434.5,9118.2
16M164,"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 4",12147.1,285.4,12994.0,300.32,13744.16,300.3
16M16T,"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, très courte durée",406.7,539.7,435.0,567.93,448.3,582.9
16M171,"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 1",2024.2,1940.2,2165.0,2041.49,2290.39,2095.4
16M172,"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 2",4227.4,3649.7,4522.0,3840.37,4783.19,3941.9
16M173,"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 3",6261.2,5228.3,6697.0,5501.36,7084.37,5646.7
16M174,"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 4",9885.9,201.3,10575.0,211.78,11185.7,211.8
16M17T,"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, très courte durée",355.4,417.8,380.0,439.66,391.82,451.3
16M181,"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 1",469.9,289.5,503.0,304.57,518.03,312.6
16M182,"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 2",2067.1,865.1,2211.0,910.3,2338.91,934.4
16M183,"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 3",2121.5,2057.0,2269.0,2164.49,2400.41,2221.7
16M184,"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 4",2938.4,2901.3,3143.0,3052.87,3324.76,3052.9
17C061,"Interventions majeures de la CMD17, niveau 1",6629.2,4341.7,7091.0,4568.47,7307.71,4568.5
17C062,"Interventions majeures de la CMD17, niveau 2",9412.8,6681.3,10069.0,7030.3,10376.14,7030.3
17C063,"Interventions majeures de la CMD17, niveau 3",14652.7,12611.7,15674.0,13270.42,16152.34,13270.4
17C064,"Interventions majeures de la CMD17, niveau 4",28282.6,1483.7,30254.0,1561.21,31177.33,1561.2
17C071,"Interventions intermédiaires de la CMD17, niveau 1",3927.5,2624.2,4201.0,2761.28,4329.5,2761.3
17C072,"Interventions intermédiaires de la CMD17, niveau 2",5921.0,4860.9,6334.0,5114.82,6527.05,5114.8
17C073,"Interventions intermédiaires de la CMD17, niveau 3",11371.1,10363.8,12164.0,10905.16,12534.93,10905.2
17C074,"Interventions intermédiaires de la CMD17, niveau 4",23215.6,661.9,24833.0,696.5,25591.67,696.5
17C081,"Interventions mineures de la CMD17, niveau 1",1599.6,2537.7,1711.0,2670.26,1763.32,2670.3
17C082,"Interventions mineures de la CMD17, niveau 2",5228.6,4718.5,5593.0,4964.95,5763.76,4965.0
17C083,"Interventions mineures de la CMD17, niveau 3",11523.6,10600.9,12327.0,11154.57,12703.07,11154.6
17C084,"Interventions mineures de la CMD17, niveau 4",23842.8,661.9,25504.0,696.5,26283.14,696.5
17C08J,"Interventions mineures de la CMD17, en ambulatoire",1599.6,2922.1,1711.0,3074.7,1763.32,3074.7
17K041,"Autres irradiations, niveau 1",3348.3,4250.3,3582.0,4472.25,3690.98,4472.3
17K042,"Autres irradiations, niveau 2",5018.1,3915.4,5368.0,4119.9,5531.65,4119.9
17K043,"Autres irradiations, niveau 3",7404.5,5841.9,7920.0,6147.05,8162.29,6147.1
17K044,"Autres irradiations, niveau 4",12049.8,4350.9,12890.0,4578.16,13283.1,4578.2
17K051,"Curiethérapies de la prostate par implants permanents, niveau 1",5595.8,5477.6,5986.0,5763.7,6168.51,5763.7
17K052,"Curiethérapies de la prostate par implants permanents, niveau 2",6698.0,6890.3,7165.0,7250.18,7383.53,7250.2
17K053,"Curiethérapies de la prostate par implants permanents, niveau 3",10401.8,10707.5,11127.0,11266.76,11466.38,11266.8
17K054,"Curiethérapies de la prostate par implants permanents, niveau 4",15666.4,363.4,16758.0,382.38,17269.86,382.4
17K07J,"Affections myéloprolifératives et tumeurs de siège imprécis sans acte opératoire, avec anesthésie, en ambulatoire",731.2,2178.7,782.0,2292.53,806.07,2292.5
17K081,"Autres curiethérapies, niveau 1",5022.1,2947.8,5372.0,3101.79,5536.09,3101.8
17K082,"Autres curiethérapies, niveau 2",6852.7,5033.1,7330.0,5295.97,7554.04,5296.0
17K083,"Autres curiethérapies, niveau 3",11800.6,7427.7,12623.0,7815.64,13008.36,7815.6
17K084,"Autres curiethérapies, niveau 4",17414.9,971.7,18628.0,1022.41,19197.25,1022.4
17K091,"Irradiations internes, niveau 1",2304.0,1425.6,2465.0,1500.05,2539.75,1500.1
17K092,"Irradiations internes, niveau 2",3353.2,2434.0,3587.0,2561.17,3696.41,2561.2
17K093,"Irradiations internes, niveau 3",5739.4,3592.1,6139.0,3779.69,6326.81,3779.7
17K094,"Irradiations internes, niveau 4",8470.0,1218.4,9060.0,1282.05,9336.86,1315.9
17M051,"Chimiothérapie pour leucémie aigüe, niveau 1",2489.6,122.5,2663.0,128.87,2816.88,128.9
17M052,"Chimiothérapie pour leucémie aigüe, niveau 2",5640.3,7593.0,6033.0,7989.57,6381.88,8200.7
17M053,"Chimiothérapie pour leucémie aigüe, niveau 3",9425.6,10873.0,10082.0,11440.92,10664.9,11743.3
17M054,"Chimiothérapie pour leucémie aigüe, niveau 4",22286.8,1455.9,23840.0,1531.95,25217.12,1572.4
17M061,"Chimiothérapie pour autre tumeur, niveau 1",2314.2,2125.1,2475.0,2236.1,2618.45,2295.2
17M062,"Chimiothérapie pour autre tumeur, niveau 2",2998.3,3477.1,3207.0,3658.74,3392.48,3755.4
17M063,"Chimiothérapie pour autre tumeur, niveau 3",4812.7,4560.1,5148.0,4798.23,5445.5,4925.0
17M064,"Chimiothérapie pour autre tumeur, niveau 4",8928.8,573.9,9551.0,603.88,10102.73,619.8
17M06T,"Chimiothérapie pour autre tumeur, très courte durée",930.2,201.3,995.0,211.78,1052.46,211.8
17M081,"Leucémies aigües, âge inférieur à 18 ans, niveau 1",2665.5,10609.7,2851.0,11163.91,3015.93,11458.9
17M082,"Leucémies aigües, âge inférieur à 18 ans, niveau 2",9951.2,15485.0,10645.0,16293.83,11259.58,16724.4
17M083,"Leucémies aigües, âge inférieur à 18 ans, niveau 3",19721.9,16930.6,21096.0,17814.91,22314.91,18285.7
17M084,"Leucémies aigües, âge inférieur à 18 ans, niveau 4",37932.0,285.4,40575.0,300.32,42919.31,300.3
17M08T,"Leucémies aigües, âge inférieur à 18 ans, très courte durée",406.7,616.3,435.0,648.52,448.3,665.7
17M091,"Leucémies aigües, âge supérieur à 17 ans, niveau 1",2100.1,4768.5,2246.0,5017.57,2376.26,5150.2
17M092,"Leucémies aigües, âge supérieur à 17 ans, niveau 2",5675.0,8308.2,6070.0,8742.11,6421.11,8973.1
17M093,"Leucémies aigües, âge supérieur à 17 ans, niveau 3",13101.4,11060.6,14014.0,11638.3,14824.03,11945.9
17M094,"Leucémies aigües, âge supérieur à 17 ans, niveau 4",26946.6,168.3,28824.0,177.05,30489.56,177.1
17M09T,"Leucémies aigües, âge supérieur à 17 ans, très courte durée",406.7,341.2,435.0,359.05,448.3,368.5
17M14Z,Explorations et surveillance pour affections myéloprolifératives et tumeurs de siège imprécis ou diffus,355.4,359.1,380.0,377.9,391.82,387.9
17M151,"Lymphomes et autres affections malignes lymphoïdes, niveau 1",1718.0,3319.9,1838.0,3493.28,1943.86,3585.6
17M152,"Lymphomes et autres affections malignes lymphoïdes, niveau 2",4890.3,4545.6,5231.0,4783.04,5533.33,4909.4
17M153,"Lymphomes et autres affections malignes lymphoïdes, niveau 3",8985.6,6646.4,9612.0,6993.51,10167.05,7178.3
17M154,"Lymphomes et autres affections malignes lymphoïdes, niveau 4",15501.4,122.5,16582.0,128.87,17539.51,128.9
17M15T,"Lymphomes et autres affections malignes lymphoïdes, très courte durée",406.7,262.7,435.0,276.39,448.3,283.7
17M161,"Hémopathies myéloïdes chroniques, niveau 1",1645.8,1813.6,1760.0,1908.28,1862.17,1958.7
17M162,"Hémopathies myéloïdes chroniques, niveau 2",4137.7,3290.9,4426.0,3462.8,4681.68,3554.3
17M163,"Hémopathies myéloïdes chroniques, niveau 3",6931.8,7116.6,7415.0,7488.29,7843.19,7686.2
17M164,"Hémopathies myéloïdes chroniques, niveau 4",14249.1,168.3,15242.0,177.05,16122.53,177.1
17M16T,"Hémopathies myéloïdes chroniques, très courte durée",406.7,340.4,435.0,358.15,448.3,367.6
17M171,"Autres affections et tumeurs de siège imprécis ou diffus, niveau 1",1582.8,2053.2,1693.0,2160.48,1790.88,2217.6
17M172,"Autres affections et tumeurs de siège imprécis ou diffus, niveau 2",4421.5,3378.4,4730.0,3554.86,5002.87,3648.8
17M173,"Autres affections et tumeurs de siège imprécis ou diffus, niveau 3",7700.3,6368.2,8237.0,6700.79,8712.75,6877.9
17M174,"Autres affections et tumeurs de siège imprécis ou diffus, niveau 4",14177.6,285.4,15166.0,300.32,16041.7,300.3
17M17T,"Autres affections et tumeurs de siège imprécis ou diffus, très courte durée",469.9,822.1,503.0,865.01,518.03,887.9
