GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
11M124;Signes et symptômes concernant les reins et les voies urinaires, âge supérieur à 17 ans, niveau 4;400,10 €;1 450,50 €
11M15T;Autres affections des reins et des voies urinaires d'origine diabétique, âge supérieur à 17 ans, très courte durée;374,30 €;1 450,50 €
11M151;Autres affections des reins et des voies urinaires d'origine diabétique, âge supérieur à 17 ans, niveau 1;374,30 €;1 450,50 €
11M152;Autres affections des reins et des voies urinaires d'origine diabétique, âge supérieur à 17 ans, niveau 2;374,30 €;134,30 €
11M153;Autres affections des reins et des voies urinaires d'origine diabétique, âge supérieur à 17 ans, niveau 3;374,30 €;134,30 €
11M154;Autres affections des reins et des voies urinaires d'origine diabétique, âge supérieur à 17 ans, niveau 4;374,30 €;134,30 €
11M16T;Autres affections des reins et des voies urinaires, à l'exception de celles d'origine diabétique, âge supérieur à 17 ans, très courte durée;392,00 €;134,30 €
11M161;Autres affections des reins et des voies urinaires, à l'exception de celles d'origine diabétique, âge supérieur à 17 ans, niveau 1;392,00 €;134,30 €
11M162;Autres affections des reins et des voies urinaires, à l'exception de celles d'origine diabétique, âge supérieur à 17 ans, niveau 2;392,00 €;226,30 €
11M163;Autres affections des reins et des voies urinaires, à l'exception de celles d'origine diabétique, âge supérieur à 17 ans, niveau 3;392,00 €;113,80 €
11M164;Autres affections des reins et des voies urinaires, à l'exception de celles d'origine diabétique, âge supérieur à 17 ans, niveau 4;392,00 €;160,70 €
11M171;Surveillances de greffes de rein, niveau 1;478,40 €;227,40 €
11M172;Surveillances de greffes de rein, niveau 2;478,40 €;227,40 €
11M173;Surveillances de greffes de rein, niveau 3;478,40 €;227,40 €
11M174;Surveillances de greffes de rein, niveau 4;478,40 €;227,40 €
11M18Z;Explorations et surveillance pour affections du rein et des voies urinaires;363,50 €;227,40 €
11M19T;Autres symptômes et recours aux soins de la CMD 11, très courte durée;290,60 €;235,00 €
11M19Z;Autres symptômes et recours aux soins de la CMD 11;290,60 €;235,00 €
11M201;Autres affections uronéphrologiques concernant majoritairement la petite enfance, niveau 1;522,10 €;235,00 €
11M202;Autres affections uronéphrologiques concernant majoritairement la petite enfance, niveau 2;522,10 €;235,00 €
11M203;Autres affections uronéphrologiques concernant majoritairement la petite enfance, niveau 3;522,10 €;235,00 €
11M204;Autres affections uronéphrologiques concernant majoritairement la petite enfance, niveau 4;522,10 €;514,00 €
12C03J;Interventions sur le pénis, en ambulatoire;1 333,50 €;514,00 €
12C031;Interventions sur le pénis, niveau 1;1 333,50 €;514,00 €
12C032;Interventions sur le pénis, niveau 2;1 333,50 €;514,00 €
12C033;Interventions sur le pénis, niveau 3;1 333,50 €;514,00 €
12C034;Interventions sur le pénis, niveau 4;1 333,50 €;185,00 €
12C04J;Prostatectomies transurétrales, en ambulatoire;1 252,70 €;185,00 €
12C041;Prostatectomies transurétrales, niveau 1;1 252,70 €;185,00 €
12C042;Prostatectomies transurétrales, niveau 2;1 252,70 €;185,00 €
12C043;Prostatectomies transurétrales, niveau 3;1 252,70 €;185,00 €
12C044;Prostatectomies transurétrales, niveau 4;1 252,70 €;162,30 €
12C051;Interventions sur les testicules pour tumeurs malignes, niveau 1;1 061,70 €;162,30 €
12C052;Interventions sur les testicules pour tumeurs malignes, niveau 2;1 061,70 €;162,30 €
12C053;Interventions sur les testicules pour tumeurs malignes, niveau 3;1 061,70 €;162,30 €
12C054;Interventions sur les testicules pour tumeurs malignes, niveau 4;1 061,70 €;162,30 €
12C06J;Interventions sur les testicules pour affections non malignes, âge inférieur à 18 ans, en ambulatoire;782,10 €;257,30 €
12C061;Interventions sur les testicules pour affections non malignes, âge inférieur à 18 ans, niveau 1;782,10 €;266,60 €
12C062;Interventions sur les testicules pour affections non malignes, âge inférieur à 18 ans, niveau 2;782,10 €;1 139,10 €
12C063;Interventions sur les testicules pour affections non malignes, âge inférieur à 18 ans, niveau 3;782,10 €;1 139,10 €
12C064;Interventions sur les testicules pour affections non malignes, âge inférieur à 18 ans, niveau 4;782,10 €;1 139,10 €
12C07J;Interventions sur les testicules pour affections non malignes, âge supérieur à 17 ans, en ambulatoire;715,10 €;1 139,10 €
12C071;Interventions sur les testicules pour affections non malignes, âge supérieur à 17 ans, niveau 1;715,10 €;1 170,60 €
12C072;Interventions sur les testicules pour affections non malignes, âge supérieur à 17 ans, niveau 2;715,10 €;1 170,60 €
12C073;Interventions sur les testicules pour affections non malignes, âge supérieur à 17 ans, niveau 3;715,10 €;1 170,60 €
12C074;Interventions sur les testicules pour affections non malignes, âge supérieur à 17 ans, niveau 4;715,10 €;1 170,60 €
12C08J;Circoncision, en ambulatoire;479,90 €;1 170,60 €
12C081;Circoncision, niveau 1;479,90 €;846,50 €
12C082;Circoncision, niveau 2;479,90 €;846,50 €
12C083;Circoncision, niveau 3;479,90 €;846,50 €
12C084;Circoncision, niveau 4;479,90 €;846,50 €
12C091;Autres interventions pour tumeurs malignes de l'appareil génital masculin, niveau 1;1 603,10 €;641,60 €
12C092;Autres interventions pour tumeurs malignes de l'appareil génital masculin, niveau 2;1 603,10 €;641,60 €
12C093;Autres interventions pour tumeurs malignes de l'appareil génital masculin, niveau 3;1 603,10 €;641,60 €
12C094;Autres interventions pour tumeurs malignes de l'appareil génital masculin, niveau 4;1 603,10 €;641,60 €
12C101;Autres interventions pour affections non malignes de l'appareil génital masculin, niveau 1;901,60 €;641,60 €
12C102;Autres interventions pour affections non malignes de l'appareil génital masculin, niveau 2;901,60 €;676,80 €
12C103;Autres interventions pour affections non malignes de l'appareil génital masculin, niveau 3;901,60 €;676,80 €
12C104;Autres interventions pour affections non malignes de l'appareil génital masculin, niveau 4;901,60 €;676,80 €
12C111;Interventions pelviennes majeures chez l'homme pour tumeurs malignes, niveau 1;3 436,60 €;676,80 €
12C112;Interventions pelviennes majeures chez l'homme pour tumeurs malignes, niveau 2;3 436,60 €;676,80 €
12C113;Interventions pelviennes majeures chez l'homme pour tumeurs malignes, niveau 3;3 436,60 €;274,20 €
12C114;Interventions pelviennes majeures chez l'homme pour tumeurs malignes, niveau 4;3 436,60 €;274,20 €
12C121;Interventions pelviennes majeures chez l'homme pour affections non malignes, niveau 1;2 298,20 €;274,20 €
12C122;Interventions pelviennes majeures chez l'homme pour affections non malignes, niveau 2;2 298,20 €;274,20 €
12C123;Interventions pelviennes majeures chez l'homme pour affections non malignes, niveau 3;2 298,20 €;274,20 €
12C124;Interventions pelviennes majeures chez l'homme pour affections non malignes, niveau 4;2 298,20 €;445,40 €
12C13J;Stérilisation et vasoplastie, en ambulatoire;297,80 €;445,40 €
12C131;Stérilisation et vasoplastie, niveau 1;297,80 €;445,40 €
12C132;Stérilisation et vasoplastie, niveau 2;297,80 €;445,40 €
12C133;Stérilisation et vasoplastie, niveau 3;297,80 €;445,40 €
12C134;Stérilisation et vasoplastie, niveau 4;297,80 €;333,00 €
12K02Z;Endoscopies génito-urinaires et anesthésie : séjours de la CMD 12 et de moins de deux jours;430,30 €;333,00 €
12K03Z;Séjours de la CMD 12 comprenant une endoscopie génito-urinaire sans anesthésie : séjours de moins de deux jours;295,00 €;333,00 €
12K06J;Séjours comprenant une biopsie prostatique, en ambulatoire;406,90 €;333,00 €
12M03T;Tumeurs malignes de l'appareil génital masculin, très courte durée;620,10 €;333,00 €
12M031;Tumeurs malignes de l'appareil génital masculin, niveau 1;620,10 €;170,50 €
12M032;Tumeurs malignes de l'appareil génital masculin, niveau 2;620,10 €;170,50 €
12M033;Tumeurs malignes de l'appareil génital masculin, niveau 3;620,10 €;170,50 €
12M034;Tumeurs malignes de l'appareil génital masculin, niveau 4;620,10 €;170,50 €
12M04T;Hypertrophie prostatique bénigne, très courte durée;405,40 €;170,50 €
12M041;Hypertrophie prostatique bénigne, niveau 1;405,40 €;213,70 €
12M042;Hypertrophie prostatique bénigne, niveau 2;405,40 €;213,70 €
12M043;Hypertrophie prostatique bénigne, niveau 3;405,40 €;213,70 €
12M044;Hypertrophie prostatique bénigne, niveau 4;405,40 €;213,70 €
12M05T;Autres affections de l'appareil génital masculin, très courte durée;729,00 €;213,70 €
12M051;Autres affections de l'appareil génital masculin, niveau 1;729,00 €;388,50 €
12M052;Autres affections de l'appareil génital masculin, niveau 2;729,00 €;388,50 €
12M053;Autres affections de l'appareil génital masculin, niveau 3;729,00 €;388,50 €
12M054;Autres affections de l'appareil génital masculin, niveau 4;729,00 €;388,50 €
12M06T;Prostatites aigües et orchites, très courte durée;353,20 €;388,50 €
12M061;Prostatites aigües et orchites, niveau 1;353,20 €;1 811,50 €
12M062;Prostatites aigües et orchites, niveau 2;353,20 €;1 811,50 €
12M063;Prostatites aigües et orchites, niveau 3;353,20 €;1 811,50 €
12M064;Prostatites aigües et orchites, niveau 4;353,20 €;1 811,50 €
12M07T;Autres infections et inflammations de l'appareil génital masculin, très courte durée;304,10 €;1 238,50 €
12M071;Autres infections et inflammations de l'appareil génital masculin, niveau 1;304,10 €;1 238,50 €
12M072;Autres infections et inflammations de l'appareil génital masculin, niveau 2;304,10 €;1 238,50 €
12M073;Autres infections et inflammations de l'appareil génital masculin, niveau 3;304,10 €;1 238,50 €
12M074;Autres infections et inflammations de l'appareil génital masculin, niveau 4;304,10 €;200,30 €
12M08Z;Explorations et surveillance des affections de l'appareil génital masculin;384,10 €;658,70 €
12M09Z;Symptômes et autres recours aux soins de la CMD 12;416,00 €;658,70 €
13C031;Hystérectomies, niveau 1;1 677,50 €;658,70 €
13C032;Hystérectomies, niveau 2;1 677,50 €;658,70 €
13C033;Hystérectomies, niveau 3;1 677,50 €;658,70 €
13C034;Hystérectomies, niveau 4;1 677,50 €;867,60 €
13C04J;Interventions réparatrices sur l'appareil génital féminin, en ambulatoire;1 983,70 €;867,60 €
13C041;Interventions réparatrices sur l'appareil génital féminin, niveau 1;1 983,70 €;867,60 €
13C042;Interventions réparatrices sur l'appareil génital féminin, niveau 2;1 983,70 €;867,60 €
13C043;Interventions réparatrices sur l'appareil génital féminin, niveau 3;1 983,70 €;591,10 €
13C044;Interventions réparatrices sur l'appareil génital féminin, niveau 4;1 983,70 €;591,10 €
13C051;Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 1;1 836,40 €;591,10 €
13C052;Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 2;1 836,40 €;591,10 €
13C053;Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 3;1 836,40 €;591,10 €
13C054;Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 4;1 836,40 €;205,90 €
13C06J;Interruptions tubaires, en ambulatoire;1 181,20 €;205,90 €
13C061;Interruptions tubaires, niveau 1;1 181,20 €;205,90 €
13C062;Interruptions tubaires, niveau 2;1 181,20 €;205,90 €
13C063;Interruptions tubaires, niveau 3;1 181,20 €;205,90 €
13C064;Interruptions tubaires, niveau 4;1 181,20 €;330,30 €
13C07J;Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, en ambulatoire;1 353,40 €;251,50 €
13C071;Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 1;1 353,40 €;261,20 €
13C072;Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 2;1 353,40 €;202,00 €
13C073;Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 3;1 353,40 €;165,50 €
13C074;Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 4;1 353,40 €;367,10 €
13C08J;Interventions sur la vulve, le vagin ou le col utérin, en ambulatoire;576,00 €;367,10 €
13C081;Interventions sur la vulve, le vagin ou le col utérin, niveau 1;576,00 €;367,10 €
13C082;Interventions sur la vulve, le vagin ou le col utérin, niveau 2;576,00 €;367,10 €
13C083;Interventions sur la vulve, le vagin ou le col utérin, niveau 3;576,00 €;367,10 €
13C084;Interventions sur la vulve, le vagin ou le col utérin, niveau 4;576,00 €;187,20 €
13C09J;Laparoscopies ou coelioscopies diagnostiques, en ambulatoire;947,00 €;187,20 €
13C091;Laparoscopies ou coelioscopies diagnostiques, niveau 1;947,00 €;187,20 €
13C092;Laparoscopies ou coelioscopies diagnostiques, niveau 2;947,00 €;187,20 €
13C093;Laparoscopies ou coelioscopies diagnostiques, niveau 3;947,00 €;187,20 €
13C094;Laparoscopies ou coelioscopies diagnostiques, niveau 4;947,00 €;385,60 €
13C10J;Ligatures tubaires par laparoscopie ou coelioscopie, en ambulatoire;742,20 €;385,60 €
13C101;Ligatures tubaires par laparoscopie ou coelioscopie, niveau 1;742,20 €;385,60 €
13C102;Ligatures tubaires par laparoscopie ou coelioscopie, niveau 2;742,20 €;385,60 €
13C103;Ligatures tubaires par laparoscopie ou coelioscopie, niveau 3;742,20 €;163,80 €
13C104;Ligatures tubaires par laparoscopie ou coelioscopie, niveau 4;742,20 €;163,80 €
13C11J;Dilatations et curetages, conisations pour tumeurs malignes, en ambulatoire;540,60 €;163,80 €
13C111;Dilatations et curetages, conisations pour tumeurs malignes, niveau 1;540,60 €;163,80 €
13C112;Dilatations et curetages, conisations pour tumeurs malignes, niveau 2;540,60 €;163,80 €
13C113;Dilatations et curetages, conisations pour tumeurs malignes, niveau 3;540,60 €;561,00 €
13C114;Dilatations et curetages, conisations pour tumeurs malignes, niveau 4;540,60 €;561,00 €
13C12J;Dilatations et curetages, conisations pour affections non malignes, en ambulatoire;561,10 €;561,00 €
13C121;Dilatations et curetages, conisations pour affections non malignes, niveau 1;561,10 €;561,00 €
13C122;Dilatations et curetages, conisations pour affections non malignes, niveau 2;561,10 €;112,60 €
13C123;Dilatations et curetages, conisations pour affections non malignes, niveau 3;561,10 €;112,60 €
13C124;Dilatations et curetages, conisations pour affections non malignes, niveau 4;561,10 €;112,60 €
13C13T;Autres interventions sur l'appareil génital féminin, très courte durée;621,10 €;112,60 €
