GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
08C583;Arthroscopies de l'épaule, niveau 3;1 800,44;180,80 €
08C584;Arthroscopies de l'épaule, niveau 4;1 800,44;130,40 €
08C59J;Ténosynovectomies du poignet, en ambulatoire;869,89;130,40 €
08C591;Ténosynovectomies du poignet, niveau 1;869,89;130,40 €
08C592;Ténosynovectomies du poignet, niveau 2;869,89;130,40 €
08C593;Ténosynovectomies du poignet, niveau 3;869,89;130,40 €
08C594;Ténosynovectomies du poignet, niveau 4;869,89;138,40 €
08C60J;Interventions sur le poignet autres que les ténosynovectomies, en ambulatoire;1 181,41;138,40 €
08C601;Interventions sur le poignet autres que les ténosynovectomies, niveau 1;1 181,41;138,40 €
08C602;Interventions sur le poignet autres que les ténosynovectomies, niveau 2;1 181,41;138,40 €
08C603;Interventions sur le poignet autres que les ténosynovectomies, niveau 3;1 181,41;138,40 €
08C604;Interventions sur le poignet autres que les ténosynovectomies, niveau 4;1 181,41;397,50 €
08C611;Interventions majeures pour infections ostéoarticulaires, niveau 1;3 748,78;397,50 €
08C612;Interventions majeures pour infections ostéoarticulaires, niveau 2;3 748,78;397,50 €
08C613;Interventions majeures pour infections ostéoarticulaires, niveau 3;3 748,78;397,50 €
08C614;Interventions majeures pour infections ostéoarticulaires, niveau 4;3 748,78;397,50 €
08C62J;Autres interventions pour infections ostéoarticulaires, en ambulatoire;1 169,33;234,20 €
08C621;Autres interventions pour infections ostéoarticulaires, niveau 1;1 169,33;234,20 €
08C622;Autres interventions pour infections ostéoarticulaires, niveau 2;1 169,33;234,20 €
08C623;Autres interventions pour infections ostéoarticulaires, niveau 3;1 169,33;234,20 €
08C624;Autres interventions pour infections ostéoarticulaires, niveau 4;1 169,33;234,20 €
08K02J;Affections de l'appareil musculosquelettique sans acte opératoire de la CMD 08, avec anesthésie, en ambulatoire;512,69;292,80 €
08K031;Tractions continues et réductions progressives : autres que hanche et fémur, niveau 1;1 297,31;292,80 €
08K032;Tractions continues et réductions progressives : autres que hanche et fémur, niveau 2;1 297,31;292,80 €
08K033;Tractions continues et réductions progressives : autres que hanche et fémur, niveau 3;1 297,31;292,80 €
08K034;Tractions continues et réductions progressives : autres que hanche et fémur, niveau 4;1 297,31;285,60 €
08K041;Tractions continues et réductions progressives : hanche et fémur, niveau 1;2 295,60;285,60 €
08K042;Tractions continues et réductions progressives : hanche et fémur, niveau 2;2 295,60;285,60 €
08K043;Tractions continues et réductions progressives : hanche et fémur, niveau 3;2 295,60;285,60 €
08K044;Tractions continues et réductions progressives : hanche et fémur, niveau 4;2 295,60;243,20 €
08M04T;Transferts et autres séjours courts pour fractures de la hanche et du bassin;420,1;243,20 €
08M041;Fractures de la hanche et du bassin, niveau 1;420,1;243,20 €
08M042;Fractures de la hanche et du bassin, niveau 2;420,1;243,20 €
08M043;Fractures de la hanche et du bassin, niveau 3;420,1;224,00 €
08M044;Fractures de la hanche et du bassin, niveau 4;420,1;224,00 €
08M05T;Transferts et autres séjours pour fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur;564,11;224,00 €
08M051;Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 1;564,11;224,00 €
08M052;Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 2;564,11;168,30 €
08M053;Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 3;564,11;168,30 €
08M054;Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 4;564,11;168,30 €
08M06T;Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans;640,11;168,30 €
08M061;Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 1;640,11;168,30 €
08M062;Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 2;640,11;251,80 €
08M063;Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 3;640,11;251,80 €
08M064;Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 4;640,11;251,80 €
08M07T;Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans;398,72;251,80 €
08M071;Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 1;398,72;251,80 €
08M072;Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 2;398,72;438,80 €
08M073;Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 3;398,72;438,80 €
08M074;Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 4;398,72;438,80 €
08M08T;Transferts et autres séjours courts pour entorses et luxations de la hanche et du bassin;598,98;438,80 €
08M081;Entorses et luxations de la hanche et du bassin, niveau 1;598,98;240,00 €
08M082;Entorses et luxations de la hanche et du bassin, niveau 2;598,98;240,00 €
08M083;Entorses et luxations de la hanche et du bassin, niveau 3;598,98;240,00 €
08M084;Entorses et luxations de la hanche et du bassin, niveau 4;598,98;240,00 €
08M09T;Arthropathies non spécifiques, très courte durée;519,65;240,00 €
08M091;Arthropathies non spécifiques, niveau 1;519,65;338,80 €
08M092;Arthropathies non spécifiques, niveau 2;519,65;338,80 €
08M093;Arthropathies non spécifiques, niveau 3;519,65;338,80 €
08M094;Arthropathies non spécifiques, niveau 4;519,65;338,80 €
08M10T;Maladies osseuses et arthropathies spécifiques, très courte durée;435,06;338,80 €
08M101;Maladies osseuses et arthropathies spécifiques, niveau 1;435,06;281,80 €
08M102;Maladies osseuses et arthropathies spécifiques, niveau 2;435,06;281,80 €
08M103;Maladies osseuses et arthropathies spécifiques, niveau 3;435,06;281,80 €
08M104;Maladies osseuses et arthropathies spécifiques, niveau 4;435,06;281,80 €
08M14T;Affections du tissu conjonctif, très courte durée;430,55;281,80 €
08M141;Affections du tissu conjonctif, niveau 1;430,55;263,20 €
08M142;Affections du tissu conjonctif, niveau 2;430,55;263,20 €
08M143;Affections du tissu conjonctif, niveau 3;430,55;263,20 €
08M144;Affections du tissu conjonctif, niveau 4;430,55;263,20 €
08M15T;Tendinites, myosites et bursites, très courte durée;376,89;263,20 €
08M151;Tendinites, myosites et bursites, niveau 1;376,89;80,20 €
08M152;Tendinites, myosites et bursites, niveau 2;376,89;80,20 €
08M153;Tendinites, myosites et bursites, niveau 3;376,89;80,20 €
08M154;Tendinites, myosites et bursites, niveau 4;376,89;80,20 €
08M18T;Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, très courte durée;721,25;80,20 €
08M181;Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 1;721,25;148,70 €
08M182;Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 2;721,25;148,70 €
08M183;Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 3;721,25;148,70 €
08M184;Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 4;721,25;148,70 €
08M19T;Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, très courte durée;443,18;148,70 €
08M191;Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 1;443,18;210,30 €
08M192;Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 2;443,18;210,30 €
08M193;Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;443,18;210,30 €
08M194;Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 4;443,18;210,30 €
08M201;Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 1;665,17;210,30 €
08M202;Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 2;665,17;178,20 €
08M203;Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 3;665,17;178,20 €
08M204;Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 4;665,17;178,20 €
08M211;Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1;531,44;178,20 €
08M212;Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2;531,44;178,20 €
08M213;Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3;531,44;446,20 €
08M214;Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4;531,44;303,80 €
08M221;Fractures, entorses, luxations et dislocations de la main, niveau 1;513,93;303,80 €
08M222;Fractures, entorses, luxations et dislocations de la main, niveau 2;513,93;250,90 €
08M223;Fractures, entorses, luxations et dislocations de la main, niveau 3;513,93;250,90 €
08M224;Fractures, entorses, luxations et dislocations de la main, niveau 4;513,93;250,90 €
08M231;Fractures, entorses, luxations et dislocations du pied, niveau 1;611,78;250,90 €
08M232;Fractures, entorses, luxations et dislocations du pied, niveau 2;611,78;250,90 €
08M233;Fractures, entorses, luxations et dislocations du pied, niveau 3;611,78;126,40 €
08M234;Fractures, entorses, luxations et dislocations du pied, niveau 4;611,78;126,40 €
08M24T;Tumeurs primitives malignes des os, du cartilage ou des tissus mous, très courte durée;568,38;126,40 €
08M241;Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 1;568,38;126,40 €
08M242;Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 2;568,38;126,40 €
08M243;Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 3;568,38;299,80 €
08M244;Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 4;568,38;299,80 €
08M25T;Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, très courte durée;551,36;299,80 €
08M251;Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 1;551,36;299,80 €
08M252;Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 2;551,36;299,80 €
08M253;Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;551,36;326,40 €
08M254;Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 4;551,36;326,40 €
08M261;Fractures du rachis, niveau 1;902,98;326,40 €
08M262;Fractures du rachis, niveau 2;902,98;326,40 €
08M263;Fractures du rachis, niveau 3;902,98;187,20 €
08M264;Fractures du rachis, niveau 4;902,98;187,20 €
08M27T;Sciatiques et autres radiculopathies, très courte durée;370,31;187,20 €
08M271;Sciatiques et autres radiculopathies, niveau 1;370,31;187,20 €
08M272;Sciatiques et autres radiculopathies, niveau 2;370,31;187,20 €
08M273;Sciatiques et autres radiculopathies, niveau 3;370,31;528,70 €
08M274;Sciatiques et autres radiculopathies, niveau 4;370,31;528,70 €
08M28T;Autres rachialgies, très courte durée;408,72;528,70 €
08M281;Autres rachialgies, niveau 1;408,72;528,70 €
08M282;Autres rachialgies, niveau 2;408,72;528,70 €
08M283;Autres rachialgies, niveau 3;408,72;187,60 €
08M284;Autres rachialgies, niveau 4;408,72;220,90 €
08M29T;Autres pathologies rachidiennes relevant d'un traitement médical, très courte durée;415,01;220,90 €
08M291;Autres pathologies rachidiennes relevant d'un traitement médical, niveau 1;415,01;220,90 €
08M292;Autres pathologies rachidiennes relevant d'un traitement médical, niveau 2;415,01;220,90 €
08M293;Autres pathologies rachidiennes relevant d'un traitement médical, niveau 3;415,01;220,90 €
08M294;Autres pathologies rachidiennes relevant d'un traitement médical, niveau 4;415,01;301,40 €
08M30T;Rhumatismes et raideurs articulaires, très courte durée;480,09;301,40 €
08M301;Rhumatismes et raideurs articulaires, niveau 1;480,09;301,40 €
08M302;Rhumatismes et raideurs articulaires, niveau 2;480,09;301,40 €
08M303;Rhumatismes et raideurs articulaires, niveau 3;480,09;301,40 €
08M304;Rhumatismes et raideurs articulaires, niveau 4;480,09;161,30 €
08M31T;Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, très courte durée;431,93;161,30 €
08M311;Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 1;431,93;161,30 €
08M312;Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 2;431,93;161,30 €
08M313;Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 3;431,93;161,30 €
08M314;Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 4;431,93;242,50 €
08M32T;Ostéomyélites chroniques, très courte durée;429,36;242,50 €
08M321;Ostéomyélites chroniques, niveau 1;429,36;242,50 €
08M322;Ostéomyélites chroniques, niveau 2;429,36;242,50 €
08M323;Ostéomyélites chroniques, niveau 3;429,36;242,50 €
08M324;Ostéomyélites chroniques, niveau 4;429,36;356,70 €
08M33T;Ablation de matériel sans acte classant, très courte durée;486,25;356,70 €
08M331;Ablation de matériel sans acte classant, niveau 1;486,25;356,70 €
08M332;Ablation de matériel sans acte classant, niveau 2;486,25;356,70 €
08M333;Ablation de matériel sans acte classant, niveau 3;486,25;356,70 €
08M334;Ablation de matériel sans acte classant, niveau 4;486,25;220,90 €
08M34T;Algoneurodystrophie, très courte durée;282,31;220,90 €
08M341;Algoneurodystrophie, niveau 1;282,31;220,90 €
08M342;Algoneurodystrophie, niveau 2;282,31;220,90 €
08M343;Algoneurodystrophie, niveau 3;282,31;220,90 €
08M344;Algoneurodystrophie, niveau 4;282,31;119,40 €
08M35Z;Explorations et surveillance de l'appareil musculosquelettique et du tissu conjonctif;424,82;119,40 €
08M36T;Symptômes et autres recours aux soins de la CMD 08, très courte durée;409,56;119,40 €
08M36Z;Symptômes et autres recours aux soins de la CMD 08;409,56;119,40 €
08M37T;Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, très courte durée;426,11;119,40 €
08M371;Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1;426,11;249,50 €
